username,url,comments,all_res,sentiment_class,sentiment_score,binary_class,binary_score
meggychiaaaa,https:/www.instagram.com/p/CkuXoWVssHQ/,Try nasi kandar!,"[[{'label': 'anger', 'score': 0.1311754286289215}, {'label': 'disgust', 'score': 0.023393182083964348}, {'label': 'fear', 'score': 0.012668602168560028}, {'label': 'joy', 'score': 0.03700285404920578}, {'label': 'neutral', 'score': 0.748537540435791}, {'label': 'sadness', 'score': 0.011362994089722633}, {'label': 'surprise', 'score': 0.03585934266448021}]]",neutral,0.748537540435791,NEGATIVE,0.9906963109970092
meggychiaaaa,https:/www.instagram.com/p/CkuXoWVssHQ/,@zermattneo @meggychiaaaa the curry noodles w/ pig blood really awesome 😋,"[[{'label': 'anger', 'score': 0.004813854582607746}, {'label': 'disgust', 'score': 0.00031967065297067165}, {'label': 'fear', 'score': 0.0018871653592213988}, {'label': 'joy', 'score': 0.9390130043029785}, {'label': 'neutral', 'score': 0.021461043506860733}, {'label': 'sadness', 'score': 0.006281444337219}, {'label': 'surprise', 'score': 0.026223761960864067}]]",joy,0.9390130043029784,POSITIVE,0.9940681457519532
meggychiaaaa,https:/www.instagram.com/p/CkuXoWVssHQ/,"@zermattneo always going on jogs ah, can see u tday morning on my excursion bus near swiss 😂","[[{'label': 'anger', 'score': 0.006409880239516497}, {'label': 'disgust', 'score': 0.0007113295141607523}, {'label': 'fear', 'score': 0.009033453650772572}, {'label': 'joy', 'score': 0.2310567945241928}, {'label': 'neutral', 'score': 0.41348591446876526}, {'label': 'sadness', 'score': 0.05883428081870079}, {'label': 'surprise', 'score': 0.2804683446884155}]]",neutral,0.4134859144687652,NEGATIVE,0.9628326296806335
meggychiaaaa,https:/www.instagram.com/p/Ckfp32Yp7VK/,Edit so fast 😮,"[[{'label': 'anger', 'score': 0.016065027564764023}, {'label': 'disgust', 'score': 0.004828359466046095}, {'label': 'fear', 'score': 0.0042135631665587425}, {'label': 'joy', 'score': 0.008450554683804512}, {'label': 'neutral', 'score': 0.9257608652114868}, {'label': 'sadness', 'score': 0.007409558165818453}, {'label': 'surprise', 'score': 0.03327208757400513}]]",neutral,0.9257608652114868,NEGATIVE,0.9361131191253662
meggychiaaaa,https:/www.instagram.com/p/Ckfp32Yp7VK/,❤️❤️❤️great content and definitely great tip in regards to sale traps😂😂,"[[{'label': 'anger', 'score': 0.02403351664543152}, {'label': 'disgust', 'score': 0.0038011965807527304}, {'label': 'fear', 'score': 0.030295472592115402}, {'label': 'joy', 'score': 0.116787850856781}, {'label': 'neutral', 'score': 0.8085859417915344}, {'label': 'sadness', 'score': 0.008913249708712101}, {'label': 'surprise', 'score': 0.007582734804600477}]]",neutral,0.8085859417915344,POSITIVE,0.9996378421783448
meggychiaaaa,https:/www.instagram.com/p/CksiFcQpK4f/,"I like all leh how…🥺 ok if really have to choose one would be the Ah Leng Char Kuay Teow, have tried Penang style CKT before and the duck egg really hits differently🔥❤️","[[{'label': 'anger', 'score': 0.014506390318274498}, {'label': 'disgust', 'score': 0.013673062436282635}, {'label': 'fear', 'score': 0.011190526187419891}, {'label': 'joy', 'score': 0.3169102072715759}, {'label': 'neutral', 'score': 0.6134283542633057}, {'label': 'sadness', 'score': 0.018093522638082504}, {'label': 'surprise', 'score': 0.012197887524962425}]]",neutral,0.6134283542633057,POSITIVE,0.9946777820587158
meggychiaaaa,https:/www.instagram.com/p/CksiFcQpK4f/,Flfc,"[[{'label': 'anger', 'score': 0.084931880235672}, {'label': 'disgust', 'score': 0.04078811779618263}, {'label': 'fear', 'score': 0.045830488204956055}, {'label': 'joy', 'score': 0.018609553575515747}, {'label': 'neutral', 'score': 0.6938631534576416}, {'label': 'sadness', 'score': 0.0652877539396286}, {'label': 'surprise', 'score': 0.05068901181221008}]]",neutral,0.6938631534576416,NEGATIVE,0.7419331073760986
meggychiaaaa,https:/www.instagram.com/p/CksiFcQpK4f/,CKT!!🔥,"[[{'label': 'anger', 'score': 0.061117690056562424}, {'label': 'disgust', 'score': 0.03625903278589249}, {'label': 'fear', 'score': 0.043327029794454575}, {'label': 'joy', 'score': 0.017490454018115997}, {'label': 'neutral', 'score': 0.8084716200828552}, {'label': 'sadness', 'score': 0.01691361702978611}, {'label': 'surprise', 'score': 0.016420524567365646}]]",neutral,0.8084716200828552,NEGATIVE,0.9171307682991028
meggychiaaaa,https:/www.instagram.com/p/CksiFcQpK4f/,亚龙炒果条 😍ckt 👍😁,"[[{'label': 'anger', 'score': 0.27480190992355347}, {'label': 'disgust', 'score': 0.019345836713910103}, {'label': 'fear', 'score': 0.3091549873352051}, {'label': 'joy', 'score': 0.06023818626999855}, {'label': 'neutral', 'score': 0.28385108709335327}, {'label': 'sadness', 'score': 0.04362405836582184}, {'label': 'surprise', 'score': 0.00898402463644743}]]",fear,0.3091549873352051,NEGATIVE,0.9200406670570374
meggychiaaaa,https:/www.instagram.com/p/CksiFcQpK4f/,Deens maju nasi kandar 🤤,"[[{'label': 'anger', 'score': 0.013448587618768215}, {'label': 'disgust', 'score': 0.02105231210589409}, {'label': 'fear', 'score': 0.09365247189998627}, {'label': 'joy', 'score': 0.010257651098072529}, {'label': 'neutral', 'score': 0.8218346834182739}, {'label': 'sadness', 'score': 0.03305617347359657}, {'label': 'surprise', 'score': 0.006698145531117916}]]",neutral,0.8218346834182739,NEGATIVE,0.990767776966095
meggychiaaaa,https:/www.instagram.com/p/CksiFcQpK4f/,The CKT 🤤,"[[{'label': 'anger', 'score': 0.030078042298555374}, {'label': 'disgust', 'score': 0.011039849370718002}, {'label': 'fear', 'score': 0.02689450792968273}, {'label': 'joy', 'score': 0.10326775908470154}, {'label': 'neutral', 'score': 0.777918815612793}, {'label': 'sadness', 'score': 0.03605525568127632}, {'label': 'surprise', 'score': 0.014745775610208511}]]",neutral,0.777918815612793,NEGATIVE,0.9621595144271852
meggychiaaaa,https:/www.instagram.com/p/CksiFcQpK4f/,Nasi Kandar 😍 🤤 makes me wanna go Penang to taste 👅 it!!,"[[{'label': 'anger', 'score': 0.07722324877977371}, {'label': 'disgust', 'score': 0.03948584198951721}, {'label': 'fear', 'score': 0.12327826023101807}, {'label': 'joy', 'score': 0.4072094261646271}, {'label': 'neutral', 'score': 0.2699902653694153}, {'label': 'sadness', 'score': 0.05084206163883209}, {'label': 'surprise', 'score': 0.031970907002687454}]]",joy,0.4072094261646271,POSITIVE,0.9962254762649536
meggychiaaaa,https:/www.instagram.com/p/CksiFcQpK4f/,Penang ckt!,"[[{'label': 'anger', 'score': 0.25487247109413147}, {'label': 'disgust', 'score': 0.03845541179180145}, {'label': 'fear', 'score': 0.012306278571486473}, {'label': 'joy', 'score': 0.030356459319591522}, {'label': 'neutral', 'score': 0.24033881723880768}, {'label': 'sadness', 'score': 0.042005833238363266}, {'label': 'surprise', 'score': 0.3816647529602051}]]",surprise,0.3816647529602051,POSITIVE,0.9719778299331664
meggychiaaaa,https:/www.instagram.com/p/CksiFcQpK4f/,The penang CKT !,"[[{'label': 'anger', 'score': 0.06982401758432388}, {'label': 'disgust', 'score': 0.015749085694551468}, {'label': 'fear', 'score': 0.017772620543837547}, {'label': 'joy', 'score': 0.06316294521093369}, {'label': 'neutral', 'score': 0.5910913944244385}, {'label': 'sadness', 'score': 0.02654881216585636}, {'label': 'surprise', 'score': 0.21585112810134888}]]",neutral,0.5910913944244385,POSITIVE,0.967199683189392
meggychiaaaa,https:/www.instagram.com/p/CksiFcQpK4f/,👏❤️no wonder u nvr come to class.. U in penang.. Prof tan Haha🤣🔥,"[[{'label': 'anger', 'score': 0.017689339816570282}, {'label': 'disgust', 'score': 0.0022530246060341597}, {'label': 'fear', 'score': 0.014323838986456394}, {'label': 'joy', 'score': 0.08425147831439972}, {'label': 'neutral', 'score': 0.3222869336605072}, {'label': 'sadness', 'score': 0.24734988808631897}, {'label': 'surprise', 'score': 0.3118455111980438}]]",neutral,0.3222869336605072,POSITIVE,0.9956658482551576
meggychiaaaa,https:/www.instagram.com/p/CksiFcQpK4f/,Sister’s skin is unparalleled,"[[{'label': 'anger', 'score': 0.011873448267579079}, {'label': 'disgust', 'score': 0.06507198512554169}, {'label': 'fear', 'score': 0.0038437459152191877}, {'label': 'joy', 'score': 0.010661092586815357}, {'label': 'neutral', 'score': 0.7940189242362976}, {'label': 'sadness', 'score': 0.010944660753011703}, {'label': 'surprise', 'score': 0.10358615219593048}]]",neutral,0.7940189242362976,POSITIVE,0.9944854378700256
meggychiaaaa,https:/www.instagram.com/p/CksiFcQpK4f/,It's definitely the CKT!,"[[{'label': 'anger', 'score': 0.023286685347557068}, {'label': 'disgust', 'score': 0.0070539782755076885}, {'label': 'fear', 'score': 0.0020267311483621597}, {'label': 'joy', 'score': 0.10774147510528564}, {'label': 'neutral', 'score': 0.3445773124694824}, {'label': 'sadness', 'score': 0.00519165862351656}, {'label': 'surprise', 'score': 0.5101221203804016}]]",surprise,0.5101221203804016,POSITIVE,0.9977880716323853
meggychiaaaa,https:/www.instagram.com/p/CksiFcQpK4f/,"Hi... Super like you two...so matching!! Favourable food is Granny & Lemak Laksa.. Look beautiful, classical and delicious..😋😋","[[{'label': 'anger', 'score': 0.0037018251605331898}, {'label': 'disgust', 'score': 0.0019826358184218407}, {'label': 'fear', 'score': 0.001023834920488298}, {'label': 'joy', 'score': 0.8845398426055908}, {'label': 'neutral', 'score': 0.06464648246765137}, {'label': 'sadness', 'score': 0.004397626034915447}, {'label': 'surprise', 'score': 0.03970778360962868}]]",joy,0.8845398426055908,POSITIVE,0.99986469745636
meggychiaaaa,https:/www.instagram.com/p/CksiFcQpK4f/,The glistening penang ckt 🤤makes me wanna go so badly,"[[{'label': 'anger', 'score': 0.003031364642083645}, {'label': 'disgust', 'score': 0.0016186907887458801}, {'label': 'fear', 'score': 0.011916189454495907}, {'label': 'joy', 'score': 0.8241471648216248}, {'label': 'neutral', 'score': 0.028135795146226883}, {'label': 'sadness', 'score': 0.12255945801734924}, {'label': 'surprise', 'score': 0.008591384626924992}]]",joy,0.8241471648216248,NEGATIVE,0.9996063113212584
meggychiaaaa,https:/www.instagram.com/p/CkdQnZ_pfR3/,CUTEEE,"[[{'label': 'anger', 'score': 0.11623899638652802}, {'label': 'disgust', 'score': 0.1062532365322113}, {'label': 'fear', 'score': 0.006719185505062342}, {'label': 'joy', 'score': 0.002177237067371607}, {'label': 'neutral', 'score': 0.7401021718978882}, {'label': 'sadness', 'score': 0.01277933269739151}, {'label': 'surprise', 'score': 0.015729835256934166}]]",neutral,0.7401021718978882,POSITIVE,0.9997522234916688
meggychiaaaa,https:/www.instagram.com/p/CkdQnZ_pfR3/,what about meiyi??does that mean SSU is over?😰,"[[{'label': 'anger', 'score': 0.03501154109835625}, {'label': 'disgust', 'score': 0.004310674034059048}, {'label': 'fear', 'score': 0.03905799239873886}, {'label': 'joy', 'score': 0.010670994408428669}, {'label': 'neutral', 'score': 0.2373121827840805}, {'label': 'sadness', 'score': 0.055379681289196014}, {'label': 'surprise', 'score': 0.6182569265365601}]]",surprise,0.6182569265365601,NEGATIVE,0.9995155334472656
meggychiaaaa,https:/www.instagram.com/p/CkdQnZ_pfR3/,"Love the new cut, it's fab on you! 🔥😄","[[{'label': 'anger', 'score': 0.005527669098228216}, {'label': 'disgust', 'score': 0.0018466463079676032}, {'label': 'fear', 'score': 0.0009101673495024443}, {'label': 'joy', 'score': 0.9259042143821716}, {'label': 'neutral', 'score': 0.04665641486644745}, {'label': 'sadness', 'score': 0.004921284504234791}, {'label': 'surprise', 'score': 0.01423355657607317}]]",joy,0.9259042143821716,POSITIVE,0.9998447895050048
meggychiaaaa,https:/www.instagram.com/p/CkdQnZ_pfR3/,So cuteee babyyyy😍❤️,"[[{'label': 'anger', 'score': 0.008508863858878613}, {'label': 'disgust', 'score': 0.0031233078334480524}, {'label': 'fear', 'score': 0.0022352023515850306}, {'label': 'joy', 'score': 0.8922240734100342}, {'label': 'neutral', 'score': 0.06288818269968033}, {'label': 'sadness', 'score': 0.011372639797627926}, {'label': 'surprise', 'score': 0.01964760571718216}]]",joy,0.8922240734100342,POSITIVE,0.9995163679122924
meggychiaaaa,https:/www.instagram.com/p/CkdQnZ_pfR3/,Suits u so well!!!,"[[{'label': 'anger', 'score': 0.028827374801039696}, {'label': 'disgust', 'score': 0.019593993201851845}, {'label': 'fear', 'score': 0.002244229195639491}, {'label': 'joy', 'score': 0.555659294128418}, {'label': 'neutral', 'score': 0.2504608929157257}, {'label': 'sadness', 'score': 0.02865542471408844}, {'label': 'surprise', 'score': 0.11455877870321274}]]",joy,0.555659294128418,POSITIVE,0.9994532465934752
meggychiaaaa,https:/www.instagram.com/p/CkdQnZ_pfR3/,Omg nobody should look this cute girl. If I were polis i would give you a ticket.,"[[{'label': 'anger', 'score': 0.0433497428894043}, {'label': 'disgust', 'score': 0.08741415292024612}, {'label': 'fear', 'score': 0.00771134439855814}, {'label': 'joy', 'score': 0.002994154579937458}, {'label': 'neutral', 'score': 0.02898479253053665}, {'label': 'sadness', 'score': 0.03465794026851654}, {'label': 'surprise', 'score': 0.7948878407478333}]]",surprise,0.7948878407478333,NEGATIVE,0.9958487749099731
meggychiaaaa,https:/www.instagram.com/p/CkdQnZ_pfR3/,Cuteeeee,"[[{'label': 'anger', 'score': 0.04861503094434738}, {'label': 'disgust', 'score': 0.42426177859306335}, {'label': 'fear', 'score': 0.004799350164830685}, {'label': 'joy', 'score': 0.22628529369831085}, {'label': 'neutral', 'score': 0.2662997543811798}, {'label': 'sadness', 'score': 0.01735425926744938}, {'label': 'surprise', 'score': 0.012384631671011448}]]",disgust,0.4242617785930633,POSITIVE,0.9985609650611876
meggychiaaaa,https:/www.instagram.com/p/CkdQnZ_pfR3/,j’adoreeee!!,"[[{'label': 'anger', 'score': 0.037785373628139496}, {'label': 'disgust', 'score': 0.01200176402926445}, {'label': 'fear', 'score': 0.0052719428204}, {'label': 'joy', 'score': 0.429808109998703}, {'label': 'neutral', 'score': 0.08811935782432556}, {'label': 'sadness', 'score': 0.033172279596328735}, {'label': 'surprise', 'score': 0.3938411772251129}]]",joy,0.429808109998703,POSITIVE,0.9990432858467102
meggychiaaaa,https:/www.instagram.com/p/CkdQnZ_pfR3/,OMG,"[[{'label': 'anger', 'score': 0.0040841600857675076}, {'label': 'disgust', 'score': 0.003433855716139078}, {'label': 'fear', 'score': 0.007979074493050575}, {'label': 'joy', 'score': 0.005248695611953735}, {'label': 'neutral', 'score': 0.005517974495887756}, {'label': 'sadness', 'score': 0.003016236238181591}, {'label': 'surprise', 'score': 0.9707199931144714}]]",surprise,0.9707199931144714,NEGATIVE,0.975373148918152
meggychiaaaa,https:/www.instagram.com/p/CkdQnZ_pfR3/,"Big Amelie vibes, looking great!! 💖","[[{'label': 'anger', 'score': 0.0036447630263864994}, {'label': 'disgust', 'score': 0.0016971679870039225}, {'label': 'fear', 'score': 0.0012435048120096326}, {'label': 'joy', 'score': 0.8761546015739441}, {'label': 'neutral', 'score': 0.08307244628667831}, {'label': 'sadness', 'score': 0.006074819713830948}, {'label': 'surprise', 'score': 0.0281128641217947}]]",joy,0.8761546015739441,POSITIVE,0.999853253364563
meggychiaaaa,https:/www.instagram.com/p/CkdQnZ_pfR3/,LOOOVE LOVE LOVE THE NEW HAIRDO!!!,"[[{'label': 'anger', 'score': 0.02512511797249317}, {'label': 'disgust', 'score': 0.006526376120746136}, {'label': 'fear', 'score': 0.0016530015273019671}, {'label': 'joy', 'score': 0.5945022702217102}, {'label': 'neutral', 'score': 0.17387966811656952}, {'label': 'sadness', 'score': 0.04839387163519859}, {'label': 'surprise', 'score': 0.14991970360279083}]]",joy,0.5945022702217102,POSITIVE,0.9998130202293396
meggychiaaaa,https:/www.instagram.com/p/CkdQnZ_pfR3/,omg 🥵🥵,"[[{'label': 'anger', 'score': 0.008761744946241379}, {'label': 'disgust', 'score': 0.004518824629485607}, {'label': 'fear', 'score': 0.014543550089001656}, {'label': 'joy', 'score': 0.014663404785096645}, {'label': 'neutral', 'score': 0.011641304939985275}, {'label': 'sadness', 'score': 0.006273727864027023}, {'label': 'surprise', 'score': 0.939597487449646}]]",surprise,0.939597487449646,NEGATIVE,0.9860905408859252
meggychiaaaa,https:/www.instagram.com/p/CkdQnZ_pfR3/,I prefer the previous hair style but that’s ok ig,"[[{'label': 'anger', 'score': 0.01703025959432125}, {'label': 'disgust', 'score': 0.05347699671983719}, {'label': 'fear', 'score': 0.014281298033893108}, {'label': 'joy', 'score': 0.15374504029750824}, {'label': 'neutral', 'score': 0.7431440949440002}, {'label': 'sadness', 'score': 0.015968263149261475}, {'label': 'surprise', 'score': 0.0023541185073554516}]]",neutral,0.7431440949440002,POSITIVE,0.9984073042869568
meggychiaaaa,https:/www.instagram.com/p/CkdQnZ_pfR3/,😍😍😍,"[[{'label': 'anger', 'score': 0.12161625176668167}, {'label': 'disgust', 'score': 0.04986825957894325}, {'label': 'fear', 'score': 0.03936699777841568}, {'label': 'joy', 'score': 0.06958366930484772}, {'label': 'neutral', 'score': 0.6053075194358826}, {'label': 'sadness', 'score': 0.09122774004936218}, {'label': 'surprise', 'score': 0.02302943356335163}]]",neutral,0.6053075194358826,NEGATIVE,0.6970565915107727
meggychiaaaa,https:/www.instagram.com/p/CkdQnZ_pfR3/,omg nice,"[[{'label': 'anger', 'score': 0.002574387239292264}, {'label': 'disgust', 'score': 0.0011685260105878115}, {'label': 'fear', 'score': 0.0035661456640809774}, {'label': 'joy', 'score': 0.18737810850143433}, {'label': 'neutral', 'score': 0.009580898098647594}, {'label': 'sadness', 'score': 0.006737211719155312}, {'label': 'surprise', 'score': 0.7889947295188904}]]",surprise,0.7889947295188904,POSITIVE,0.999744713306427
meggychiaaaa,https:/www.instagram.com/p/CkdQnZ_pfR3/,YESSSSS just in time for french new wave seaosn,"[[{'label': 'anger', 'score': 0.005944356322288513}, {'label': 'disgust', 'score': 0.001998343737795949}, {'label': 'fear', 'score': 0.001747084315866232}, {'label': 'joy', 'score': 0.040977638214826584}, {'label': 'neutral', 'score': 0.17536526918411255}, {'label': 'sadness', 'score': 0.02907869592308998}, {'label': 'surprise', 'score': 0.7448886036872864}]]",surprise,0.7448886036872864,POSITIVE,0.8981260061264038
meggychiaaaa,https:/www.instagram.com/p/CkdQnZ_pfR3/,LOVE,"[[{'label': 'anger', 'score': 0.016207225620746613}, {'label': 'disgust', 'score': 0.011333359405398369}, {'label': 'fear', 'score': 0.0025620684027671814}, {'label': 'joy', 'score': 0.23862102627754211}, {'label': 'neutral', 'score': 0.6157954931259155}, {'label': 'sadness', 'score': 0.06837280094623566}, {'label': 'surprise', 'score': 0.04710792377591133}]]",neutral,0.6157954931259155,POSITIVE,0.9998735189437866
meggychiaaaa,https:/www.instagram.com/p/CkdQnZ_pfR3/,GURL U LOOK SO GOOD 😳😳,"[[{'label': 'anger', 'score': 0.20631419122219086}, {'label': 'disgust', 'score': 0.07583405822515488}, {'label': 'fear', 'score': 0.006645354442298412}, {'label': 'joy', 'score': 0.28653526306152344}, {'label': 'neutral', 'score': 0.33154162764549255}, {'label': 'sadness', 'score': 0.03587319701910019}, {'label': 'surprise', 'score': 0.05725625902414322}]]",neutral,0.3315416276454925,POSITIVE,0.99982351064682
meggychiaaaa,https:/www.instagram.com/p/CkdQnZ_pfR3/,MMMMM YES!!,"[[{'label': 'anger', 'score': 0.018965553492307663}, {'label': 'disgust', 'score': 0.007820113562047482}, {'label': 'fear', 'score': 0.003172401338815689}, {'label': 'joy', 'score': 0.061851970851421356}, {'label': 'neutral', 'score': 0.053291480988264084}, {'label': 'sadness', 'score': 0.01743200793862343}, {'label': 'surprise', 'score': 0.8374664783477783}]]",surprise,0.8374664783477783,POSITIVE,0.9993956089019777
meggychiaaaa,https:/www.instagram.com/p/CkdQnZ_pfR3/,Omggg cute,"[[{'label': 'anger', 'score': 0.005646437872201204}, {'label': 'disgust', 'score': 0.007432097103446722}, {'label': 'fear', 'score': 0.005382909905165434}, {'label': 'joy', 'score': 0.03995977342128754}, {'label': 'neutral', 'score': 0.007449023891240358}, {'label': 'sadness', 'score': 0.015502892434597015}, {'label': 'surprise', 'score': 0.9186268448829651}]]",surprise,0.9186268448829652,POSITIVE,0.9989493489265442
meggychiaaaa,https:/www.instagram.com/p/CjsLQIZJzH0/,Dabao some penang food pls,"[[{'label': 'anger', 'score': 0.007015014532953501}, {'label': 'disgust', 'score': 0.007048950996249914}, {'label': 'fear', 'score': 0.001577321090735495}, {'label': 'joy', 'score': 0.028390103951096535}, {'label': 'neutral', 'score': 0.8627702593803406}, {'label': 'sadness', 'score': 0.026953503489494324}, {'label': 'surprise', 'score': 0.06624479591846466}]]",neutral,0.8627702593803406,POSITIVE,0.8541783690452576
meggychiaaaa,https:/www.instagram.com/p/CjsLQIZJzH0/,Hahaha 太可愛了吧你們！！😍,"[[{'label': 'anger', 'score': 0.012721371836960316}, {'label': 'disgust', 'score': 0.007000662386417389}, {'label': 'fear', 'score': 0.0013021616032347083}, {'label': 'joy', 'score': 0.8381333947181702}, {'label': 'neutral', 'score': 0.1271590143442154}, {'label': 'sadness', 'score': 0.005151273682713509}, {'label': 'surprise', 'score': 0.008532180450856686}]]",joy,0.8381333947181702,NEGATIVE,0.7302963733673096
meggychiaaaa,https:/www.instagram.com/p/CjsLQIZJzH0/,😍😍👏👏,"[[{'label': 'anger', 'score': 0.08898874372243881}, {'label': 'disgust', 'score': 0.024192992597818375}, {'label': 'fear', 'score': 0.02583923749625683}, {'label': 'joy', 'score': 0.060770183801651}, {'label': 'neutral', 'score': 0.74290931224823}, {'label': 'sadness', 'score': 0.04165153205394745}, {'label': 'surprise', 'score': 0.015648096799850464}]]",neutral,0.74290931224823,NEGATIVE,0.6970565915107727
meggychiaaaa,https:/www.instagram.com/p/CjsLQIZJzH0/,Lol!! So cute,"[[{'label': 'anger', 'score': 0.00372523651458323}, {'label': 'disgust', 'score': 0.003315963316708803}, {'label': 'fear', 'score': 0.0005584140890277922}, {'label': 'joy', 'score': 0.8998044729232788}, {'label': 'neutral', 'score': 0.06321937590837479}, {'label': 'sadness', 'score': 0.009655780158936977}, {'label': 'surprise', 'score': 0.01972079649567604}]]",joy,0.8998044729232788,POSITIVE,0.999841570854187
meggychiaaaa,https:/www.instagram.com/p/CjsLQIZJzH0/,#ship,"[[{'label': 'anger', 'score': 0.03878921642899513}, {'label': 'disgust', 'score': 0.0022999467328190804}, {'label': 'fear', 'score': 0.059275928884744644}, {'label': 'joy', 'score': 0.07837987691164017}, {'label': 'neutral', 'score': 0.6113505959510803}, {'label': 'sadness', 'score': 0.12200302630662918}, {'label': 'surprise', 'score': 0.08790138363838196}]]",neutral,0.6113505959510803,POSITIVE,0.9847570061683656
meggychiaaaa,https:/www.instagram.com/p/CjsLQIZJzH0/,😍❤️ can't wait!!,"[[{'label': 'anger', 'score': 0.00898672454059124}, {'label': 'disgust', 'score': 0.001002964680083096}, {'label': 'fear', 'score': 0.009033141657710075}, {'label': 'joy', 'score': 0.8837102651596069}, {'label': 'neutral', 'score': 0.07186643034219742}, {'label': 'sadness', 'score': 0.006262503564357758}, {'label': 'surprise', 'score': 0.019137997180223465}]]",joy,0.8837102651596069,POSITIVE,0.9981765747070312
meggychiaaaa,https:/www.instagram.com/p/CjsLQIZJzH0/,Can't wait for the vlog man. Cheers! 🙌🙌,"[[{'label': 'anger', 'score': 0.003892617067322135}, {'label': 'disgust', 'score': 0.001328617800027132}, {'label': 'fear', 'score': 0.001198551501147449}, {'label': 'joy', 'score': 0.9196851253509521}, {'label': 'neutral', 'score': 0.06041758507490158}, {'label': 'sadness', 'score': 0.0026829042471945286}, {'label': 'surprise', 'score': 0.010794691741466522}]]",joy,0.919685125350952,POSITIVE,0.9927347898483276
meggychiaaaa,https:/www.instagram.com/p/CjsLQIZJzH0/,Lol tapau a Zermatt back,"[[{'label': 'anger', 'score': 0.03316432237625122}, {'label': 'disgust', 'score': 0.010722409933805466}, {'label': 'fear', 'score': 0.04961904138326645}, {'label': 'joy', 'score': 0.03917894512414932}, {'label': 'neutral', 'score': 0.7194705605506897}, {'label': 'sadness', 'score': 0.028763798996806145}, {'label': 'surprise', 'score': 0.11908094584941864}]]",neutral,0.7194705605506897,NEGATIVE,0.9787832498550416
meggychiaaaa,https:/www.instagram.com/p/CjsLQIZJzH0/,❤️,"[[{'label': 'anger', 'score': 0.02386782504618168}, {'label': 'disgust', 'score': 0.03476761654019356}, {'label': 'fear', 'score': 0.01778634823858738}, {'label': 'joy', 'score': 0.0760202705860138}, {'label': 'neutral', 'score': 0.8024983406066895}, {'label': 'sadness', 'score': 0.038254931569099426}, {'label': 'surprise', 'score': 0.006804734468460083}]]",neutral,0.8024983406066895,NEGATIVE,0.6970565915107727
meggychiaaaa,https:/www.instagram.com/p/CjsLQIZJzH0/,More like a couple lol,"[[{'label': 'anger', 'score': 0.008365079760551453}, {'label': 'disgust', 'score': 0.0073943608440458775}, {'label': 'fear', 'score': 0.00266284984536469}, {'label': 'joy', 'score': 0.32182082533836365}, {'label': 'neutral', 'score': 0.57529217004776}, {'label': 'sadness', 'score': 0.03052723966538906}, {'label': 'surprise', 'score': 0.05393757298588753}]]",neutral,0.57529217004776,NEGATIVE,0.9650182127952576
meggychiaaaa,https:/www.instagram.com/p/CjsLQIZJzH0/,Go and eat the burger rock..so nice,"[[{'label': 'anger', 'score': 0.0037452380638569593}, {'label': 'disgust', 'score': 0.001375894178636372}, {'label': 'fear', 'score': 0.000715987232979387}, {'label': 'joy', 'score': 0.8076633214950562}, {'label': 'neutral', 'score': 0.06972352415323257}, {'label': 'sadness', 'score': 0.025603536516427994}, {'label': 'surprise', 'score': 0.0911724865436554}]]",joy,0.8076633214950562,POSITIVE,0.9996720552444458
meggychiaaaa,https:/www.instagram.com/p/CjsLQIZJzH0/,Finally 在一起了😍,"[[{'label': 'anger', 'score': 0.013249728828668594}, {'label': 'disgust', 'score': 0.00800060573965311}, {'label': 'fear', 'score': 0.00366091332398355}, {'label': 'joy', 'score': 0.012545236386358738}, {'label': 'neutral', 'score': 0.9217581152915955}, {'label': 'sadness', 'score': 0.006290584336966276}, {'label': 'surprise', 'score': 0.03449484705924988}]]",neutral,0.9217581152915956,POSITIVE,0.7232093214988708
meggychiaaaa,https:/www.instagram.com/p/CjsLQIZJzH0/,Prefect,"[[{'label': 'anger', 'score': 0.06992589682340622}, {'label': 'disgust', 'score': 0.28582435846328735}, {'label': 'fear', 'score': 0.009287083521485329}, {'label': 'joy', 'score': 0.011275894939899445}, {'label': 'neutral', 'score': 0.5888313055038452}, {'label': 'sadness', 'score': 0.020397771149873734}, {'label': 'surprise', 'score': 0.014457672834396362}]]",neutral,0.5888313055038452,NEGATIVE,0.5324144959449768
meggychiaaaa,https:/www.instagram.com/p/CjsLQIZJzH0/,🔥🔥🔥,"[[{'label': 'anger', 'score': 0.03253598138689995}, {'label': 'disgust', 'score': 0.01887647621333599}, {'label': 'fear', 'score': 0.08777416497468948}, {'label': 'joy', 'score': 0.04017253965139389}, {'label': 'neutral', 'score': 0.7772300839424133}, {'label': 'sadness', 'score': 0.036787115037441254}, {'label': 'surprise', 'score': 0.006623611319810152}]]",neutral,0.7772300839424133,NEGATIVE,0.6970565915107727
meggychiaaaa,https:/www.instagram.com/p/CjsLQIZJzH0/,where did u get ur haversack from? 😬😆,"[[{'label': 'anger', 'score': 0.03814074769616127}, {'label': 'disgust', 'score': 0.007954512722790241}, {'label': 'fear', 'score': 0.022511975839734077}, {'label': 'joy', 'score': 0.014253363013267517}, {'label': 'neutral', 'score': 0.8125659823417664}, {'label': 'sadness', 'score': 0.03774826228618622}, {'label': 'surprise', 'score': 0.06682509928941727}]]",neutral,0.8125659823417664,NEGATIVE,0.9987258315086364
